FULL ADDRESS,PURCHASE DATE,PURCHASE PRICE,SOLD DATE,SOLD PRICE,PRICE CHANGE,PERIOD,DAILY PRICE CHANGE,PRICE CHANGE %,PURCHASE DATE SU,PURCHASE PRICE SU,SOLD DATE SU
"200 WEST END AVENUE, 17H",2008-11-14,1064071,2013-06-05,1315000,250929,1664,150.7986778846154,23.581979022076535,0.32635671898778573,-0.2236586617748807,-0.030579412611955646
"801 RIVERSIDE DRIVE, 3H",2014-05-29,359000,2017-06-20,527580,168580,1118,150.7871198568873,46.958217270194986,2.1423546395450797,-0.9068531542168428,1.0470234848233728
"11 EAST 29TH   STREET, 7C",2008-08-06,1424531,2017-01-19,1890000,465469,3088,150.7347797927461,32.67524539655508,0.23654475456853286,0.12561720795402553,0.9360508287189218
"200 CHAMBERS STREET, 27E",2008-06-18,2260000,2018-10-26,2830000,570000,3782,150.71390798519303,25.221238938053098,0.19253689200309893,0.9351637917817445,1.4069545338989942
"120 RIVERSIDE BOULEVARD, 7B",2005-12-21,518085,2015-05-13,1035000,516915,3430,150.70408163265307,99.7741683314514,-0.6247519842121025,-0.7527041453508853,0.48558945492651134
"2001 BROADWAY, 24-F",2004-09-02,828000,2013-11-19,1335000,507000,3365,150.66864784546806,61.23188405797102,-1.0513588152035538,-0.45240499657700195,0.09134449245017164
"41 WEST 72ND   STREET, 14F",2011-07-27,795000,2015-03-03,993000,198000,1315,150.5703422053232,24.90566037735849,1.2110045685174269,-0.4843810929567775,0.4337535431935111
"18 WEST 48TH STREET, 22C",2011-05-05,1090000,2018-06-28,1483000,393000,2611,150.51704327843737,36.055045871559635,1.1364606380494469,-0.1985341707739352,1.3193445422375853
"200 EAST 32ND STREET, 5A",2015-02-03,815000,2016-06-02,888000,73000,485,150.51546391752578,8.957055214723926,2.3668845505932117,-0.4650016406053984,0.7674015947707097
"188 EAST 64 STREET, 1506",2004-12-17,1625000,2009-01-21,1850000,225000,1496,150.40106951871658,13.846153846153847,-0.9561581329191458,0.31986617962545677,-1.195792301708693
"254 PARK AVENUE SOUTH, 5M",2010-11-30,623678,2013-06-27,765000,141322,940,150.34255319148937,22.659449267089748,0.9963539735554124,-0.6503874197439263,-0.014517580807364028
"1991 BROADWAY, 3C",2013-04-15,705000,2016-02-10,860000,155000,1031,150.33947623666344,21.98581560283688,1.775023705070335,-0.5715886285379836,0.6849021859562164
"301 EAST 79TH   STREET, 5 D",2009-11-30,544000,2014-07-14,797500,253500,1687,150.26674570243034,46.599264705882355,0.6685403034251394,-0.7275932199665857,0.26437422598145405
"301 EAST 79TH   STREET, 5 C",2009-11-30,544000,2014-07-14,797500,253500,1687,150.26674570243034,46.599264705882355,0.6685403034251394,-0.7275932199665857,0.26437422598145405
"421 WEST 54TH   STREET, 5B",2008-02-15,1265000,2013-01-16,1535000,270000,1797,150.25041736227044,21.34387351778656,0.08117005612322532,-0.02896396269936774,-0.13279106955026596
"255 HUDSON STREET, 9A",2007-05-30,2420889,2017-11-15,2995000,574111,3822,150.21219256933543,23.714883251565848,-0.15323917101102474,1.0910608272497964,1.1550758078724437
"124 WEST 93RD STREET, 5C",2010-05-26,860000,2016-01-19,1170000,310000,2064,150.19379844961242,36.04651162790697,0.827507480447217,-0.4213978728147953,0.6688403541516248
"40 BROAD STREET, 12G",2010-06-04,616041,2014-09-09,850000,233959,1558,150.16623876765084,37.97782939771866,0.8355905572449497,-0.6577874636243005,0.30598897202062325
"15 BROAD STREET, 3008",2006-08-21,1756481,2018-05-16,2400000,643519,4286,150.14442370508633,36.636832393860224,-0.40650891067331796,0.4472676683560408,1.2879509618922471
"80 PARK AVENUE, 10A",2005-12-23,447174,2007-07-31,535000,87826,585,150.12991452991454,19.640229530339422,-0.6229557449237174,-0.8214149626353175,-1.5900372641850327
"175 WEST 12TH   STREET, 18B",2007-07-02,1425550,2014-05-01,1800000,374450,2495,150.08016032064128,26.2670548209463,-0.1236012227526713,0.1266045910513283,0.21034806445691862
"130 FULTON STREET, 7A",2006-07-13,1664838,2015-11-03,2175000,510162,3400,150.04764705882354,30.643341874704927,-0.4415355767968266,0.35846811076416885,0.6126239428355541
"400 EAST 54TH STREET, 16F",2004-04-13,738231,2016-05-11,1400000,661769,4411,150.02697800952166,89.64253736296634,-1.178891804678893,-0.5393886994835496,0.7513397629661182
"310 WEST 52ND   STREET, 38J",2007-06-13,1331361,2013-07-15,1665000,333639,2224,150.01753597122303,25.0599949976002,-0.14066549599232936,0.03533802917512581,-0.0013760820581527047
"30 WEST 90TH   STREET, 6B",2011-05-02,2535000,2017-07-17,2875000,340000,2268,149.91181657848324,13.41222879684418,1.1337662791168694,1.2016312616132077,1.0667357329471898
"140 EAST 63RD STREET, 10B",2007-09-10,1349181,2011-08-03,1562500,213319,1423,149.90794096978215,15.810999413718395,-0.06073284765919426,0.05260512122020462,-0.521195365915845
"333 RECTOR PLACE, 1106",2011-11-10,544763,2015-11-05,763000,218237,1456,149.88804945054946,40.060907220204015,1.306205250801835,-0.7268538938593806,0.6140841093632443
"425 WEST 53RD   STREET, PH11",2012-07-23,2138325,2018-04-03,2450000,311675,2080,149.84375,14.575660856043864,1.5361238797151224,0.8172640485390416,1.256557381546909
"301 EAST 79TH   STREET, 6 E",2012-09-14,638500,2017-05-23,895000,256500,1712,149.82476635514018,40.17227877838685,1.5837242208573263,-0.6360253076063193,1.0265811534357108
"21 LUDLOW STREET, 3B",2013-03-22,595000,2018-09-06,893750,298750,1994,149.82447342026077,50.21008403361344,1.7534688336097144,-0.6781756164705689,1.3704503707067406
"211 MADISON AVENUE, 8A",2004-03-26,617500,2018-07-18,1400000,782500,5227,149.70346278936293,126.72064777327935,-1.1950579582743583,-0.6563737325752673,1.3339462075144868
"230 RIVERSIDE DRIVE, 2D",2008-01-03,1425550,2013-12-31,1753151,327601,2189,149.65783462768388,22.980674125776016,0.04255091142294658,0.1266045910513283,0.12200798953166472
"18 WEST 48TH STREET, 23E",2008-05-28,1375000,2016-03-07,1800000,425000,2840,149.64788732394365,30.909090909090907,0.17367637947505582,0.07762302523321753,0.7038843508161884
"88 GREENWICH STREET, 1904",2011-01-24,900000,2017-09-29,1265000,365000,2440,149.59016393442624,40.55555555555556,1.0457505539860015,-0.382638968112037,1.1207618944717253
"14 PRINCE STREET, 1B",2006-08-08,615000,2015-06-25,1100000,485000,3243,149.55288313290163,78.86178861788618,-0.41818446604782084,-0.6587961641191897,0.5169830352718495
"163 WEST 18TH   STREET, 3C",2007-04-27,1598652,2012-06-21,1880000,281348,1882,149.4941551540914,17.599077222560005,-0.18287711926937822,0.2943356890977499,-0.2853784716938863
"117 EAST 57 STREET, 45F",2003-01-22,365000,2008-05-15,655000,290000,1940,149.48453608247422,79.45205479452055,-1.5803512856329534,-0.901039318511429,-1.3790432009338065
"27 WEST 72ND   STREET, 208",2007-08-02,778961,2015-12-09,1235000,456039,3051,149.47197640117994,58.54452276814885,-0.09575951378270289,-0.499922444769966,0.6389069403339768
"40 BROAD STREET, 25B",2011-06-02,932750,2013-08-28,1055000,122250,818,149.44987775061125,13.106405789332618,1.1616079880868377,-0.3509051148866537,0.03074758155103053
"250 EAST 54 STREET, 17E",2003-05-02,280000,2007-01-16,482500,202500,1355,149.44649446494466,72.32142857142857,-1.4905393212137006,-0.9834019910047903,-1.7331335838986672
"18 WEST 48TH   STREET, 23B",2007-05-17,1273830,2017-01-05,1800000,526170,3521,149.4376597557512,41.306139751772214,-0.16491472638552762,-0.02040793448623385,0.9258296630250907
"333 RECTOR PLACE, 1007",2012-08-09,815000,2018-01-05,1110000,295000,1975,149.36708860759492,36.19631901840491,1.5513919136663954,-0.4650016406053984,1.1923100543285425
"1280 5 AVENUE, 19F",2014-08-14,1828693,2017-10-04,2000000,171307,1147,149.35222319093288,9.36772875490856,2.211509852147904,0.5172391190159303,1.1244123107909507
"630 1 AVENUE, 19N",2004-07-22,779000,2008-06-04,990000,211000,1413,149.32767162066526,27.086007702182286,-1.08907984025964,-0.4998846548378808,-1.364441535656905
"530 PARK AVENUE, 5B",2014-01-13,2725000,2018-02-28,2950000,225000,1507,149.30325149303252,8.256880733944955,2.0202103679348955,1.3857360589513095,1.2317345505761765
"75 WALL STREET, 38M",2009-09-11,1629200,2015-10-07,1960000,330800,2217,149.2106450157871,20.30444389884606,0.596690731889737,0.3239358646192464,0.5929116947117372
"261 WEST 28TH STREET, PHC",2007-12-13,2545625,2018-01-31,3098000,552375,3702,149.209886547812,21.698993370979622,0.02369039889490347,1.2119265956748777,1.2112922191885145
"90 WILLIAM STREET, 2A",2009-07-21,835000,2017-11-30,1290000,455000,3054,148.9849377865095,54.49101796407185,0.5499885103917255,-0.4456221882540192,1.1660270568301199
"68 BRADHURST AVENUE, 5-F",2009-09-01,384252,2015-12-07,725000,340748,2288,148.92832167832168,88.67826322309318,0.5877095354478117,-0.8823846576779915,0.6374467738062867
"225 EAST 34TH STREET, 7H",2007-10-01,799326,2008-07-17,842500,43174,290,148.87586206896552,5.401300595751922,-0.04187233513115115,-0.4801893174131742,-1.3330479553115668
"20 PINE STREET, 1908",2009-09-10,807300,2015-07-15,1125000,317700,2134,148.87535145267103,39.35340022296544,0.5957926122455445,-0.4724627297606793,0.531584700548751
"53 NORTH MOORE STREET, 2J",2005-06-28,1585000,2018-08-24,2300000,715000,4805,148.80332986472425,45.110410094637224,-0.7828210415899877,0.2811072749226985,1.3609592882767545
"322 WEST 57TH   STREET, 48K",2012-02-14,758596,2017-11-08,1070000,311404,2094,148.71251193887298,41.05004508328543,1.3924247366443177,-0.5196555721267578,1.1499652250255283
"315 7 AVENUE, 7B",2004-05-03,350000,2011-03-30,725000,375000,2522,148.6915146708961,107.14285714285714,-1.1609294117950424,-0.9155739077749634,-0.6131858571603244
"1400 FIFTH AVENUE, 6F",2004-12-20,473000,2016-07-07,1100000,627000,4217,148.68389850604694,132.5581395348837,-0.9534637739865681,-0.7963902758139817,0.7929545090052873
"255 HUDSON STREET, 5B",2007-08-27,1769209,2015-08-03,2200000,430791,2898,148.65113871635612,24.34935612468623,-0.07330652267788967,0.45960075183245847,0.5454562825618073
"88 GREENWICH STREET, 1304",2012-08-30,1395000,2017-10-27,1675000,280000,1884,148.619957537155,20.07168458781362,1.5702524261944384,0.09700247758459667,1.1412042258593873
"340 EAST 64TH   STREET, 3N",2007-10-01,1750000,2015-04-21,2160000,410000,2759,148.6045668720551,23.42857142857143,-0.04187233513115115,0.44098775682157637,0.46952762312191976
"300 ALBANY STREET, 5K",2003-01-08,237000,2004-10-29,335000,98000,660,148.4848484848485,41.35021097046413,-1.592924960651649,-1.0250678135602556,-2.3237709443493317
"29 KING STREET, 4E",2006-06-30,582750,2014-08-26,1025000,442250,2979,148.4558576703592,75.8901758901759,-0.45321113217132947,-0.6900455310357886,0.2957678063267922
"99 JOHN STREET, 2508",2010-12-10,719393,2017-12-18,1100000,380607,2565,148.38479532163743,52.906686609405426,1.0053351699973376,-0.5576422056533137,1.1791685555793312
"200 RIVERSIDE BOULEVARD, 12L",2005-01-14,999000,2015-09-01,1575000,576000,3882,148.3771251931994,57.65765765765766,-0.9310107828817549,-0.2867106789727103,0.5666286972133145
"56 LEONARD STREET, 35AW",2016-11-15,5055682,2018-08-13,5150000,94318,636,148.2987421383648,1.8655841091271168,2.9515604389625483,3.6441030972121613,1.3529283723744587
"250 EAST 40TH STREET, 17E",2012-07-31,749000,2016-02-09,940000,191000,1288,148.29192546583852,25.500667556742325,1.5433088368686627,-0.5289538333649495,0.6841721026923714
"124 WEST 24TH STREET, 3A",2007-11-15,1117020,2011-12-28,1340000,222980,1504,148.25797872340425,19.962041861381174,-0.0014569511424873444,-0.172352530647222,-0.4138731261306193
"10 WEST END AVENUE, 4H",2007-08-01,1411294,2013-07-24,1735000,323706,2184,148.21703296703296,22.93682251890818,-0.09665763342689543,0.11279091741526524,0.005194667316452957
"36 GRAMERCY PARK EAST, 3S",2013-05-29,1180000,2017-12-07,1425000,245000,1653,148.21536600120993,20.76271186440678,1.8145409694148065,-0.11132663519272908,1.1711376396770354
"505 WEST 47TH   STREET, 3H-S",2009-08-28,824782,2016-08-03,1200000,375218,2532,148.19036334913113,45.492990875164594,0.5841170568710415,-0.4555231504603388,0.8126667571291043
"30 EAST 37TH STREET, 9C",2007-01-04,322452,2009-01-23,433500,111048,750,148.064,34.43861411931078,-0.284364639063134,-0.942267165443753,-1.1943321351810028
"2000 BROADWAY, 26D",2004-09-23,1325000,2012-08-03,1750000,425000,2871,148.0320445837687,32.075471698113205,-1.0324983026755108,0.029174394354769675,-0.2539848913485481
"225 WEST 60TH STREET, 11D",2014-02-28,920000,2015-12-02,1015000,95000,642,147.97507788161994,10.326086956521738,2.061523871567752,-0.3632595157606579,0.6337963574870613
"310 EAST HOUSTON STREET, PHC",2007-07-06,1603743,2017-08-14,2150000,546257,3692,147.95693391115927,34.061380158791025,-0.12000874417590118,0.29926872869379345,1.0871780643348519
"447 WEST 18TH   STREET, 2B",2009-07-30,878240,2018-02-15,1340000,461760,3122,147.90518898142216,52.577883038804885,0.5580715871894583,-0.40372381227033755,1.2222434681461904
"1641 3 AVENUE, 35H",2003-02-20,464790,2009-04-02,795000,330210,2233,147.87729511867443,71.04498805912347,-1.55430581595137,-0.8043455410042227,-1.1439563899756928
"200 CHAMBERS STREET, 15F",2013-11-20,1435000,2018-05-02,1675000,240000,1624,147.7832512315271,16.72473867595819,1.971711907148499,0.13576138228735493,1.2777297961984162
"130 WEST 20TH STREET, 4A",2009-09-23,707000,2014-03-26,950000,243000,1645,147.72036474164133,34.37057991513437,0.6074681676200473,-0.5696506833028457,0.18406506695849598
"99 JANE STREET, 4C",2007-07-09,2661500,2011-03-14,2860000,198500,1344,147.69345238095238,7.458200263009582,-0.11731438524332359,1.3242062977356805,-0.6248671893818455
"450 WEST 17TH   STREET, 1012",2009-11-18,735000,2012-09-19,888000,153000,1036,147.6833976833977,20.816326530612244,0.657762867694829,-0.542519450010915,-0.2196709779478297
"2 COLUMBUS AVENUE, 37C",2005-05-23,2025000,2010-12-15,2325000,300000,2032,147.63779527559055,14.814814814814813,-0.8151533487809186,0.7074552266530395,-0.6898445998640571
"382 CENTRAL PARK WEST, 17N",2012-08-30,860000,2018-08-07,1180000,320000,2168,147.60147601476015,37.2093023255814,1.5702524261944384,-0.4213978728147953,1.3485478727913882
"175 WEST 12TH STREET, 14F",2006-05-22,987702,2018-06-28,1640000,652298,4420,147.5787330316742,66.04198432320679,-0.4882377982948381,-0.29765813160600435,1.3193445422375853
"30 LITTLE WEST STREET, 15E",2012-04-19,1445000,2014-04-01,1550000,105000,712,147.47191011235955,7.26643598615917,1.450802513516832,0.14545110846304452,0.1884455665415664
"275 GREENWICH STREET, 3HS",2004-04-16,520000,2016-09-26,1190000,670000,4546,147.38231412230533,128.84615384615387,-1.1761974457463154,-0.7508485627882406,0.8520912533767383
"515 EAST 72ND   STREET, 18H",2008-01-23,1391947,2014-09-18,1750000,358053,2430,147.3469135802469,25.723177678460456,0.06051330430679716,0.09404420418315863,0.3125597213952289
"125 CENTRAL PARK NORTH, 5A",2006-08-16,1069162,2016-06-27,1600000,530838,3603,147.3322231473772,49.649912735394636,-0.4109995088942806,-0.21872562217883712,0.7856536763668366
"101 WEST 79TH STREET, 12A",2006-03-15,965000,2016-02-24,1500000,535000,3633,147.26121662537847,55.44041450777202,-0.54930993409993,-0.3196557479700548,0.6951233516500475
"505 GREENWICH STREET, 5F",2006-08-02,1150000,2008-08-18,1260000,110000,747,147.25568942436414,9.565217391304348,-0.423573183912976,-0.14039581371979779,-1.3096852908685246
"309 EAST 49TH STREET, 15D",2005-09-06,1048000,2017-01-23,1660000,612000,4157,147.2215540052923,58.396946564885496,-0.7199526664965106,-0.2392310207118314,0.9389711617743021
"2280 FREDERICK DOUGLASS B, 11A",2011-05-17,671026,2016-11-30,969000,297974,2024,147.22035573122528,44.405730925478295,1.1472380737797574,-0.6045085042472714,0.8995466655266681
"99 JOHN STREET, 1107",2012-05-10,737500,2017-03-08,997000,259500,1763,147.19228587634714,35.186440677966104,1.4696630260448753,-0.5400970184669925,0.9710948253834852
"301 EAST 79 STREET, PH KY",2003-02-24,298000,2005-12-23,450000,152000,1033,147.14424007744432,51.006711409395976,-1.5507133373746,-0.9659604838885492,-2.0171359735344008
"40 BROAD STREET, 18F",2012-03-01,891019,2014-01-03,990000,98981,673,147.074294205052,11.108741788895635,1.4067946509513982,-0.3913413111904238,0.12419823932319994
"120 RIVERSIDE BOULEVARD, PH3G",2006-05-23,891498,2014-06-18,1325000,433502,2948,147.04952510176392,48.62624481490705,-0.48733967865064554,-0.3908771733066083,0.24539206112148215
"450 EAST 83RD STREET, 12E",2007-07-13,1832850,2016-12-21,2340000,507150,3449,147.0426210495796,27.67002209673459,-0.11372190666655348,0.5212671381871644,0.9148784140674145
"263 9 AVENUE, 1A",2007-06-08,1221900,2017-04-12,1750000,528100,3596,146.85761957730813,43.219576070054835,-0.14515609421329198,-0.07072668251658978,0.9966477396180629
"120 RIVERSIDE BOULEVARD, 15W",2006-03-02,738516,2015-12-11,1262500,523984,3571,146.73312797535704,70.95093403528156,-0.5609854894744329,-0.5391125422875425,0.640367106861667
"340 EAST 23RD STREET, 11D",2008-02-25,1282995,2013-09-11,1580000,297005,2025,146.66913580246913,23.149349763638984,0.09015125256515062,-0.011527300446214361,0.04096874724486156
"79 LAIGHT STREET, 3D",2004-08-03,2610000,2010-05-18,2920000,310000,2114,146.64143803216652,11.877394636015326,-1.0783024045293297,1.2743042079308793,-0.8438921685353675
"163 ST NICHOLAS AVENUE, 2I",2004-06-11,212940,2007-09-18,388000,175060,1194,146.61641541038526,82.21095144172067,-1.1259027456715338,-1.0483812947389646,-1.5542631842566241
"80 JOHN STREET, 18C",2008-05-05,1037088,2015-08-03,1425000,387912,2646,146.6031746031746,37.40396186244562,0.15301962765862764,-0.24980444991474385,0.5454562825618073
"120 RIVERSIDE BOULEVARD, 15D",2006-02-28,1094618,2010-12-06,1350000,255382,1742,146.60275545350171,23.330696188076573,-0.562781728762818,-0.19405945522600176,-0.6964153492386628
"90 PRINCE STREET, 5A",2004-11-12,1250000,2017-07-07,1927000,677000,4620,146.53679653679654,54.16,-0.9875923204658842,-0.043498551962902095,1.059434900308739
"140 WEST 12TH STREET, 401",2015-12-01,4502527,2016-10-20,4550000,47473,324,146.5216049382716,1.0543634718903407,2.637218563495163,3.108111048940805,0.86961325170902
"255 HUDSON STREET, 3D",2006-10-31,1018250,2015-09-28,1495000,476750,3254,146.5119852489244,46.82052541124479,-0.34274241593564836,-0.2680579560845079,0.5863409453371315
"99 READE STREET, 5W",2011-04-11,1925000,2012-09-04,2000000,75000,512,146.484375,3.896103896103896,1.1149057665888262,0.6105579648961439,-0.2306222269055058
"445 WEST 19TH   STREET, 8C",2009-10-16,551000,2012-05-22,690000,139000,949,146.46996838777662,25.226860254083483,0.6281249194364755,-0.720810411643603,-0.3072809696092385
"845 UNITED NATIONS PLAZA, 8H",2004-07-30,1075000,2010-08-27,1400000,325000,2219,146.46237043713384,30.23255813953488,-1.0818948831060997,-0.21306876003746955,-0.7701537588870151
"555 WEST 23RD   STREET, S4L",2007-02-13,942678,2011-11-02,1195000,252322,1723,146.44341265235056,26.76650987930131,-0.24843985329543283,-0.3412851547394291,-0.45475778890594337
"1623 3 AVENUE, 19H",2003-03-11,407782,2010-10-21,815000,407218,2781,146.42862279755482,99.86169080538131,-1.537241542711712,-0.8595847319865939,-0.7299991793755362
"175 WEST 12TH STREET, 17H",2008-02-21,862000,2014-06-18,1200000,338000,2309,146.38371589432654,39.21113689095127,0.08655877398838051,-0.4194599275796574,0.24539206112148215
"210 LAFAYETTE STREET, 5A",2008-01-30,1900000,2018-05-17,2450000,550000,3760,146.27659574468086,28.947368421052634,0.06680014181614487,0.5863336494569199,1.2886810451560922
"1595 LEXINGTON AVENUE, 4G",2013-12-27,473486,2017-01-25,638000,164514,1125,146.23466666666667,34.74527229949777,2.0049423339836223,-0.7959193551218431,0.9404313283019922
"255 HUDSON STREET, 9B",2006-10-16,1832850,2016-04-15,2340000,507150,3469,146.19486883828193,27.67002209673459,-0.3562142105985363,0.5212671381871644,0.7323575981061462
"408 EAST 79TH STREET, 18B",2005-12-15,3128519,2007-04-18,3200000,71481,489,146.17791411042944,2.2848191108956026,-0.6301407020772577,1.7767349206201173,-1.6659659236249205
"222 RIVERSIDE DRIVE, PH2B",2006-05-30,2150000,2014-05-16,2575000,425000,2908,146.14855570839066,19.767441860465116,-0.48105284114129787,0.8285768038491591,0.22129931341459472
"372 CENTRAL PARK WEST, 18G",2010-04-19,530000,2015-01-28,785000,255000,1745,146.13180515759313,48.113207547169814,0.7942770536120933,-0.7411588366125511,0.4089307122227786
"303 EAST 33RD   STREET, 8J",2011-06-14,595676,2014-09-19,770000,174324,1193,146.12238055322715,29.264902396604864,1.172385423817148,-0.6775205909810923,0.31328980465907397
"254 PARK AVENUE SOUTH, 6P",2009-12-30,1405000,2013-03-08,1575000,170000,1164,146.04810996563575,12.099644128113878,0.6954838927509152,0.10669220376028624,-0.09555682309416719
"134 EAST 93RD STREET, 12C",2008-06-24,1775000,2016-10-27,2220000,445000,3047,146.04529044962257,25.070422535211268,0.1979256098682541,0.4652120722608003,0.8747238345559355
"1438 THIRD AVENUE, 26E",2007-10-24,1695386,2017-03-06,2195000,499614,3421,146.0432622040339,29.46904126847809,-0.021215583314722983,0.38806828628566536,0.9696346588557951
"25 CENTRAL PARK WEST, 7W",2006-06-05,1102400,2007-11-19,1180000,77600,532,145.86466165413535,7.039187227866474,-0.47566412327614266,-0.18651891031608014,-1.5089980218982295
"88 GREENWICH STREET, 3302",2010-05-06,910000,2015-04-27,1175000,265000,1817,145.84479911942762,29.120879120879124,0.8095450875633664,-0.3729492419363475,0.47390812270499016
"354 BROOME STREET, 5I",2007-08-28,1500000,2015-03-02,1900000,400000,2743,145.82573824279984,26.666666666666668,-0.07240840303369714,0.19874460242933714,0.43302345992966607
"177 EAST 77TH STREET, 3B",2005-02-08,758596,2016-05-26,1360000,601404,4125,145.7949090909091,79.278561975017,-0.9085577917769416,-0.5196555721267578,0.7622910119237942
"1641 THIRD AVENUE, 2A",2004-03-04,710000,2011-12-20,1125000,415000,2847,145.76747453459782,58.45070422535211,-1.2148165904465942,-0.5667437654501388,-0.41971379224137983
"211 EAST 46TH   STREET, 12D",2008-04-07,462638,2016-03-09,884000,421362,2893,145.64880746629797,91.07812155508195,0.12787227762123685,-0.8064307700772312,0.7053445173438785
"29 KING STREET, 3I",2006-06-01,1351000,2010-07-14,1570000,219000,1504,145.61170212765958,16.21021465581051,-0.4792566018529128,0.054367682411562555,-0.8022774224961984
"15 BROAD STREET, 3410",2006-10-10,1420458,2013-04-05,1765000,344542,2369,145.43773744195863,24.255697810142927,-0.36160292846369146,0.12167058248266717,-0.07511449170650514
"350 WEST 42ND STREET, 39C",2006-09-12,1084436,2010-11-08,1305000,220564,1518,145.29907773386034,20.339051820485487,-0.3867502785010823,-0.2039255344180889,-0.7168576806263248
"835 RIVERSIDE DRIVE, 6A",2011-09-26,304200,2018-04-02,650000,345800,2380,145.2941176470588,113.67521367521367,1.265789866813171,-0.9599528536596216,1.2558272982830638
"71 NASSAU STREET, 2A",2006-09-14,997885,2016-03-01,1500000,502115,3456,145.28790509259258,50.317922405888446,-0.3849540392126972,-0.28779108344129967,0.6995038512331179
"109 NORFOLK STREET, 5",2007-09-07,1501918,2017-12-01,2045000,543082,3738,145.28678437667202,36.15923106321384,-0.06342720659177185,0.2006030919098344,1.166757140093965
"521 PARK AVENUE, 12A",2011-07-20,1350000,2017-03-15,1650000,300000,2065,145.27845036319613,22.22222222222222,1.2047177310080792,0.0533987097939936,0.9762054082304008
"14 PRINCE STREET, 4C",2007-10-15,1075000,2015-10-19,1500000,425000,2926,145.2494873547505,39.53488372093023,-0.029298660112455743,-0.21306876003746955,0.601672693877878
"303 EAST 33RD   STREET, 3K",2010-09-07,575311,2014-06-13,775000,199689,1375,145.22836363636364,34.70974829266258,0.92091192344324,-0.6972537183378841,0.2417416448022568
"2360 AMSTERDAM AVENUE, 6D",2012-02-10,329550,2017-08-02,620000,290450,2000,145.225,88.13533606433015,1.3888322580675476,-0.9353893978042486,1.078417065168711
"635 WEST 42ND STREET, 23K",2007-07-18,1136723,2017-06-26,1663820,527097,3631,145.16579454695676,46.36987199168135,-0.10923130844559083,-0.15326086316326082,1.0514039844064433
"325 5 AVENUE, 42E",2013-01-17,1388000,2017-01-18,1600000,212000,1462,145.00683994528043,15.273775216138327,1.6959891763813926,0.09021966926161397,0.9353207454550766
"300 EAST 55TH STREET, 17C",2005-02-15,1201535,2018-04-26,1900000,698465,4818,144.96990452469905,58.131057355799044,-0.902270954267594,-0.09045980987338159,1.2733492966153457
"248 EAST 31ST STREET, 2B",2008-03-27,910000,2018-06-08,1450000,540000,3725,144.96644295302013,59.34065934065934,0.11799296153511901,-0.3729492419363475,1.304742876960684
"22 WEST 15TH STREET, 15G",2007-03-16,850000,2015-03-26,1275000,425000,2932,144.95225102319236,50.0,-0.22059814432546443,-0.4310875989904849,0.4505454582619478
"77 PARK AVENUE, 8A",2005-08-26,975000,2017-06-09,1599000,624000,4305,144.94773519163763,64.0,-0.7298319825826284,-0.3099660217943653,1.038992568921077
"320 EAST 54 STREET, 12E",2003-10-27,665000,2014-04-04,1217500,552500,3812,144.9370409233998,83.0827067669173,-1.3306740245474302,-0.6103475332407419,0.19063581633310164
"505 WEST 47TH   STREET, 6D-N",2012-02-01,830000,2016-06-07,1060000,230000,1588,144.83627204030228,27.710843373493976,1.380749181269815,-0.450467051341864,0.7710520110899352
"153 EAST 87 STREET, 11B",2003-04-24,260000,2007-05-01,472500,212500,1468,144.75476839237058,81.73076923076923,-1.4977242783672406,-1.0027814433561695,-1.6564748411949344
"67 HUDSON STREET, 3D",2003-05-27,776500,2011-05-31,1200000,423500,2926,144.73684210526315,54.539600772698,-1.4680863301088873,-0.5023070863818032,-0.5679206948019297
"100 WEST 89TH STREET, 7-F",2011-06-15,1400000,2016-04-11,1655000,255000,1762,144.72190692395006,18.21428571428571,1.1732835434613407,0.10184734067244144,0.7294372650507659
"311 GREENWICH STREET, 10C",2004-01-28,1105000,2011-10-07,1511500,406500,2809,144.71342114631543,36.787330316742086,-1.2471488976375251,-0.18399958151040086,-0.47373995376591527
"650 WEST END AVENUE, 2C",2005-07-26,595000,2011-05-04,900000,305000,2108,144.68690702087287,51.26050420168067,-0.7576736915525968,-0.6781756164705689,-0.5876329429257467
"40 WEST 116 STREET, A1007",2008-08-22,963840,2015-06-25,1325000,361160,2498,144.57966373098478,37.47094953519256,0.2509146688756133,-0.32077975620643484,0.5169830352718495
"106 CENTRAL PARK SOUTH, 7H",2005-02-04,677500,2014-12-29,1200000,522500,3615,144.53665283540803,77.12177121771218,-0.9121502703537118,-0.5982353755211299,0.3870282143074264
"404 EAST 79TH   STREET, 28A",2010-09-16,630000,2017-09-12,998900,368900,2553,144.4966705836271,58.55555555555556,0.9289950002409727,-0.6442615748556554,1.1083504789863592
"392 CENTRAL PARK WEST, 15F",2004-02-26,290000,2007-07-19,469000,179000,1239,144.47134786117837,61.724137931034484,-1.2211034279559418,-0.9737122648291008,-1.5987982633511737
"200 WEST END AVENUE, 5L",2008-03-26,1298268,2016-10-17,1750000,451732,3127,144.46178445794692,34.79497299478998,0.11709484189092649,0.0032718183419163183,0.8674230019174848
"224 WEST 18TH STREET, 6C",2008-10-07,2165000,2015-02-12,2500000,335000,2319,144.45881845623114,15.473441108545035,0.29222817250846966,0.8431113931126936,0.41988196118045473
