SALE DATE,BLOCK,LOT,YEAR BUILT,ZIP CODE,SALE PRICE
2015-06-08,798,1532,2008,10011,1691000
2015-08-25,798,1567,2008,10011,1487500
2015-01-14,798,1576,2008,10011,3700000
2015-09-16,798,1579,2008,10011,1570000
2015-10-28,798,1586,2008,10011,1650000
2015-07-15,798,1598,2008,10011,1299000
2015-04-30,798,1599,2008,10011,1325000
2015-07-30,798,1722,2011,10011,2778750
2015-12-29,798,1730,2011,10011,6495000
2015-07-31,799,1004,1920,10011,2087500
2015-03-23,799,1005,1920,10011,2350000
2015-06-29,799,1015,1920,10011,1875000
2015-01-23,800,1009,0,10001,3900000
2015-10-19,800,1111,0,10001,4350000
2015-02-04,800,1302,2006,10011,1675000
2015-06-26,800,1306,2006,10011,1615000
2015-03-05,800,1314,2006,10011,2525000
2015-11-03,800,1355,2006,10011,3050000
2015-05-19,800,1360,2006,10011,3250000
2015-09-16,800,1370,2006,10011,1900000
2015-03-13,800,1371,2006,10011,3930000
2015-08-26,800,1385,2006,10011,1800000
2015-06-29,800,1390,2006,10011,1795000
2015-05-19,800,1407,2006,10011,4550000
2015-12-30,800,1409,2006,10011,7200000
2015-06-29,800,1422,2006,10011,2950000
2015-02-19,800,1425,2006,10011,3000000
2015-06-15,800,1430,2006,10011,3200000
2015-04-06,800,1437,2006,10011,3150000
2015-12-18,800,1450,2006,10011,2520000
2015-10-21,800,1454,2006,10011,2617500
2015-04-03,800,1482,2006,10011,1700000
2015-06-15,800,1485,2006,10011,1675000
2015-11-20,800,1495,2006,10011,1690000
2015-12-15,800,1496,2006,10011,1717500
2015-01-21,800,1499,2006,10011,1690000
2015-06-29,800,1618,1901,10011,301000
2015-05-14,802,1004,1911,10001,3125000
2015-11-20,802,1020,1911,10001,2800000
2015-11-30,802,1106,0,10001,3750000
2015-10-29,803,1004,0,10001,1236000
2015-12-10,803,1011,0,10001,1125000
2015-02-19,803,1019,0,10001,1025000
2015-07-01,803,1022,0,10001,808888
2015-12-11,803,1028,0,10001,815000
2015-06-24,803,1036,0,10001,885000
2015-10-30,803,1052,0,10001,776000
2015-07-16,695,2102,2013,10011,6950000
2015-07-21,695,2103,2013,10011,7250000
2015-07-21,695,2104,2013,10011,7750000
2015-08-20,695,2107,2013,10011,8604212
2015-05-01,720,1301,1900,10011,2851100
2015-02-04,720,1302,1900,10011,661862
2015-02-03,720,1304,1900,10011,641497
2015-02-04,720,1305,1900,10011,610950
2015-02-03,720,1306,1900,10011,592112
2015-12-29,720,1308,1900,10011,1532466
2015-07-14,738,1208,0,10014,4300000
2015-07-01,769,1002,1900,10011,1050000
2015-03-06,769,1501,1929,10011,960000
2015-08-14,769,1506,1929,10011,895000
2015-07-07,769,1508,1929,10011,2090000
2015-07-29,769,1509,1929,10011,1960000
2015-06-01,776,1001,1981,10001,8500000
2015-05-01,790,1205,1920,10011,3200000
2015-04-23,790,1305,1920,10011,3050000
2015-02-25,793,1152,0,10011,2620000
2015-08-24,794,1201,1920,10011,1425550
2015-08-26,794,1202,1920,10011,1832850
2015-08-31,794,1203,1920,10011,1731025
2015-08-27,794,1204,1920,10011,1731025
2015-08-20,794,1205,1920,10011,4944712
2015-09-10,797,1510,1900,10011,1780000
2015-08-31,798,1303,1920,10011,2800000
2015-10-27,695,2101,2013,10011,8499562
2015-07-22,767,1001,1920,10011,5617500
2015-01-13,793,1151,0,10011,1500000
2015-05-14,718,1004,2008,10011,4100000
2015-08-12,718,1004,2008,10011,7500000
2015-07-27,718,1004,2008,10011,1875000
2015-01-29,721,1008,1932,10011,595000
2015-01-29,721,1008,1932,10011,535000
2015-02-11,721,1008,1932,10011,1450000
2015-02-13,721,1008,1932,10011,680000
2015-05-06,721,1008,1932,10011,440000
2015-04-09,721,1008,1932,10011,595000
2015-07-22,721,1008,1932,10011,925000
2015-07-21,721,1008,1932,10011,450000
2015-07-28,721,1008,1932,10011,572000
2015-08-04,721,1008,1932,10011,555000
2015-07-23,721,1008,1932,10011,2225000
2015-08-28,721,1008,1932,10011,1230000
2015-09-09,721,1008,1932,10011,574429
2015-10-23,721,1008,1932,10011,850000
2015-12-21,721,1008,1932,10011,1115000
2015-02-10,721,1062,0,10011,600000
2015-06-26,721,1062,0,10011,450000
2015-07-07,721,1062,0,10011,599000
2015-08-12,721,1062,0,10011,5850000
2015-08-24,721,1062,0,10011,628000
2015-11-06,721,1062,0,10011,595000
2015-11-24,721,1062,0,10011,545000
2015-12-04,721,1062,0,10011,2850000
2015-01-23,738,1003,1973,10011,525000
2015-06-23,738,1003,1973,10011,415000
2015-07-02,738,1003,1973,10011,555000
2015-06-17,738,1003,1973,10011,499500
2015-07-10,738,1003,1973,10011,649000
2015-08-13,738,1003,1973,10011,525000
2015-11-06,738,1003,1973,10011,525000
2015-11-23,738,1003,1973,10011,577150
2015-02-09,745,1104,0,10011,2100000
2015-04-13,745,1104,0,10011,450000
2015-05-15,745,1104,0,10011,715000
2015-07-01,745,1104,0,10011,1450000
2015-08-11,745,1104,0,10011,1930758
2015-09-25,745,1302,1998,10011,750000
2015-02-13,746,1202,1931,10011,980000
2015-03-12,746,1202,1931,10011,2000000
2015-03-26,746,1202,1931,10011,1025000
2015-04-20,746,1202,1931,10011,799000
2015-06-03,746,1202,1931,10011,539000
2015-06-17,746,1202,1931,10011,515000
2015-07-01,746,1202,1931,10011,1980000
2015-06-11,746,1202,1931,10011,995000
2015-10-19,746,1202,1931,10011,620000
2015-11-24,746,1202,1931,10011,499000
2015-02-10,769,1104,1980,10011,495000
2015-03-10,769,1104,1980,10011,460000
2015-04-07,769,1104,1980,10011,775000
2015-06-03,769,1104,1980,10011,440000
2015-08-07,769,1104,1980,10011,460000
2015-08-06,769,1104,1980,10011,515000
2015-08-17,769,1104,1980,10011,400000
2015-08-28,769,1104,1980,10011,515000
2015-09-10,769,1104,1980,10011,435000
2015-10-13,769,1104,1980,10011,565000
2015-11-19,792,1102,1908,10011,6115000
2015-11-09,792,1202,1906,10011,1900000
2015-01-16,792,1302,1930,10011,630000
2015-05-05,792,1302,1930,10011,675000
2015-05-07,792,1302,1930,10011,660000
2015-05-12,792,1302,1930,10011,562000
2015-08-19,792,1302,1930,10011,635000
2015-08-12,792,1302,1930,10011,1355000
2015-10-13,792,1302,1930,10011,655000
2015-02-09,695,2015,2013,10011,9000000
2015-12-30,698,1024,2006,10001,3250000
2015-08-04,698,1032,2006,10001,3200000
2015-04-28,720,1004,1984,10011,1075000
2015-07-13,801,1007,0,10001,4400000
2015-07-13,801,1008,0,10001,4380000
2015-04-08,801,1009,0,10001,3900000
2015-04-08,801,1010,0,10001,3900000
2015-04-08,801,1011,0,10001,3900000
2015-12-01,801,1013,0,10001,5195000
2015-11-12,793,1201,2001,10011,3000000
2015-11-24,697,1008,0,10001,4500000
2015-08-25,701,1002,2013,10001,10600000
2015-05-05,721,1056,0,10011,1285000
2015-05-14,801,1003,0,10001,2550000
2015-03-13,695,1901,2008,10011,11032
2015-02-12,695,1901,2008,10011,21600
2015-02-12,695,1906,2008,10011,48672
2015-01-20,164,28,1915,10013,6700000
2015-01-20,164,29,1915,10013,6700000
2015-01-06,199,31,1890,10013,3712500
2015-07-21,205,6,1910,10013,20500000
2015-05-05,205,11,1910,10013,5600000
2015-10-23,237,11,1900,10013,13250000
2015-06-02,238,36,1900,10013,4650000
2015-06-15,239,11,1900,10013,6500000
2015-03-25,277,18,1900,10002,8000000
2015-03-24,280,54,1900,10038,8800000
2015-10-20,292,10,1900,10002,7125000
2015-11-24,306,6,1900,10002,24400000
2015-08-14,306,19,1900,10002,12350000
2015-01-29,172,1,1920,10013,3101000
2015-02-11,172,1,1920,10013,3125000
2015-03-10,172,1,1920,10013,3050000
2015-05-06,172,1,1920,10013,2900000
2015-06-24,171,1019,0,10013,2725000
2015-09-01,171,1105,0,10013,4200000
2015-06-30,171,1203,1920,10013,1323725
2015-02-13,171,1208,1920,10013,1400093
2015-01-20,171,1210,1920,10013,2978381
2015-01-23,171,1211,1920,10013,1883762
2015-10-05,171,1217,1920,10013,2000861
2015-02-03,171,1223,1920,10013,2026317
2015-08-14,171,1224,1920,10013,1510000
2015-03-12,171,1228,1920,10013,3171848
2015-01-12,171,1229,1920,10013,2046682
2015-06-10,171,1231,1920,10013,2217748
2015-02-13,171,1242,1920,10013,763687
2015-05-12,171,1246,1920,10013,3885000
2015-02-25,171,1249,1920,10013,2545625
2015-04-06,171,1253,1920,10013,1530000
2015-05-21,171,1254,1920,10013,857000
2015-09-24,171,1266,1920,10013,6780000
2015-04-22,171,1267,1920,10013,5498550
2015-04-30,172,1020,1990,10013,920700
2015-06-26,172,1047,1990,10013,700000
2015-05-13,172,1086,1990,10013,999000
2015-08-26,172,1201,0,10013,3750000
2015-07-01,172,1203,0,10013,3000000
2015-02-05,172,1405,2007,10013,1600000
2015-07-21,172,1413,2007,10013,835000
2015-01-13,172,1415,2007,10013,1470000
2015-03-23,172,1416,2007,10013,1087500
2015-02-03,172,1431,2007,10013,1170000
2015-12-17,172,1445,2007,10013,1670000
2015-06-01,202,1046,0,10013,400000
2015-07-07,202,1067,0,10013,490000
2015-09-22,202,1080,0,10013,585000
2015-05-01,202,1164,0,10013,202800
2015-05-15,204,1024,2004,10013,475000
2015-12-14,204,1052,2004,10013,712775
2015-03-17,204,1053,2004,10013,1800000
2015-09-10,206,1114,2003,10013,3250000
2015-10-09,206,1128,2003,10013,4625000
2015-12-02,208,1010,1900,10013,3495000
2015-12-02,234,1005,0,10013,3400000
2015-06-02,239,1054,0,10013,650000
2015-02-11,162,1014,1899,10038,530000
2015-12-30,162,1016,1899,10038,1068000
2015-12-23,162,1039,1899,10038,515000
2015-09-02,162,1041,1899,10038,800000
2015-04-08,195,1002,0,10013,3290000
2015-05-26,197,1151,1911,10013,980000
2015-09-25,199,1004,0,10013,6126102
2015-07-21,199,1010,0,10013,75000
2015-07-23,199,1043,0,10013,530000
2015-06-02,200,1102,1991,10013,929000
2015-06-02,200,1103,1991,10013,771000
2015-05-26,200,1104,1991,10013,824200
2015-05-15,200,1105,1991,10013,824200
2015-07-14,200,1106,1991,10013,989040
2015-05-18,200,1107,1991,10013,880863
2015-06-22,200,1108,1991,10013,3208800
2015-05-15,200,1112,1991,10013,1819216
2015-03-31,200,1113,1991,10013,5280031
2015-03-31,200,1114,1991,10013,984919
2015-04-01,200,1115,1991,10013,844805
2015-04-02,200,1116,1991,10013,1697852
2015-04-06,200,1117,1991,10013,966728
2015-04-06,200,1118,1991,10013,926873
2015-03-03,200,1119,1991,10013,3425581
2015-04-01,200,1120,1991,10013,3090750
2015-02-11,200,1121,1991,10013,1159031
2015-09-04,201,1042,0,10013,250000
2015-08-11,201,1078,0,10013,610000
2015-04-21,238,1213,0,10013,1026000
2015-03-04,238,1244,0,10013,750000
2015-04-08,238,1251,0,10013,764606
2015-01-08,279,1124,1991,10038,1229088
2015-07-10,279,1131,1991,10038,1505533
2015-04-13,282,1004,2008,10002,3500000
2015-11-12,303,1102,1940,10002,15000000
2015-02-05,172,1545,2007,10013,160374
2015-01-30,172,1548,2007,10013,185424
2015-01-23,172,1550,2007,10013,210777
2015-02-10,172,1551,2007,10013,169694
2015-01-30,172,1552,2007,10013,170047
2015-02-13,172,1553,2007,10013,178193
2015-01-22,172,1554,2007,10013,227173
2015-02-18,204,1001,2004,10013,10700000
2015-08-18,200,1101,1991,10013,44000000
2015-08-26,235,1002,1915,10013,2127000
2015-04-17,280,1034,1899,10002,595000
2015-12-21,171,1201,1920,10013,800000
2015-01-14,117,1,1960,10038,790000
2015-02-03,117,1,1960,10038,509000
2015-02-06,117,1,1960,10038,750368
2015-02-18,117,1,1960,10038,580000
2015-03-30,117,1,1960,10038,800000
2015-06-24,117,1,1960,10038,1250000
2015-07-01,117,1,1960,10038,1500000
2015-07-13,117,1,1960,10038,841000
2015-09-10,117,1,1960,10038,800000
2015-09-22,117,1,1960,10038,585000
2015-10-13,117,1,1960,10038,815000
2015-09-29,117,1,1960,10038,589000
2015-12-22,117,1,1960,10038,765000
2015-12-20,117,1,1960,10038,615000
2015-09-16,133,19,1920,10007,3980000
2015-07-30,134,20,1915,10007,1475000
2015-01-29,134,25,1915,10007,1795000
2015-10-14,134,25,1915,10007,2500000
2015-07-30,146,21,1920,10013,2935000
2015-05-04,150,10,1915,10007,2600000
2015-06-16,161,1,1965,10038,385000
2015-06-26,161,1,1965,10038,1350000
2015-07-01,161,1,1965,10038,578000
2015-08-04,161,1,1965,10038,335000
2015-08-31,161,1,1965,10038,1225000
2015-09-02,161,1,1965,10038,675000
2015-09-25,161,1,1965,10038,399000
2015-11-05,161,1,1965,10038,1350000
2015-11-17,161,1,1965,10038,668000
2015-06-04,178,7,1900,10013,2525000
2015-06-04,178,7,1900,10013,2525000
2015-08-11,178,7,1900,10013,5350000
2015-10-29,134,1102,0,10007,2800000
2015-01-22,134,1445,1930,10007,2800000
2015-10-09,134,1470,1930,10007,1895000
2015-11-12,135,1215,1910,10007,3670000
2015-10-22,135,1227,1910,10007,3075000
2015-10-22,135,1236,1910,10007,2400000
2015-05-01,135,1278,1910,10007,3500000
2015-06-16,135,1309,1900,10007,3150000
2015-10-14,136,1120,0,10007,3050000
2015-02-12,136,1407,0,10007,975000
2015-03-30,149,1009,2009,10007,5379000
2015-01-14,149,1031,2009,10007,1160000
2015-12-29,149,1122,2010,10007,1285000
2015-06-18,149,1143,2010,10007,1488000
2015-06-09,149,1171,2010,10007,1900000
2015-08-24,149,1201,2013,10007,1982496
2015-08-26,149,1202,2013,10007,3896806
2015-08-10,149,1203,2013,10007,1580287
2015-08-10,149,1204,2013,10007,2949833
2015-08-10,149,1205,2013,10007,1682112
2015-08-10,149,1206,2013,10007,3769525
2015-08-20,149,1207,2013,10007,1478462
2015-09-03,149,1208,2013,10007,2751275
2015-08-13,149,1209,2013,10007,5958762
2015-08-31,149,1210,2013,10007,1682112
2015-08-18,149,1211,2013,10007,2949833
2015-08-17,149,1212,2013,10007,5551462
2015-08-10,149,1213,2013,10007,4584125
2015-08-27,149,1214,2013,10007,6035131
2015-08-11,149,1215,2013,10007,4884508
2015-08-12,149,1217,2013,10007,6111500
2015-09-08,149,1218,2013,10007,4533212
2015-06-05,150,1314,1915,10007,4250000
2015-03-11,150,1315,1915,10007,4000000
2015-05-29,173,1004,0,10013,1875000
2015-06-01,173,1007,0,10013,4650000
2015-02-05,173,1024,0,10013,2750000
2015-11-18,173,1107,1924,10013,900000
2015-01-15,173,1125,1924,10013,506950
2015-09-11,173,1136,1924,10013,804418
2015-07-15,173,1142,1924,10013,4100000
2015-05-29,173,1157,1924,10013,1565000
2015-03-02,173,1188,1924,10013,1858306
2015-01-16,173,1190,1924,10013,3716613
2015-03-05,173,1195,1924,10013,4663585
2015-05-15,173,1196,1924,10013,4215555
2015-01-29,173,1203,0,10013,4600000
2015-12-29,173,1215,0,10013,4284398
2015-12-02,173,1217,0,10013,2800000
2015-06-26,173,1229,0,10013,4250000
2015-04-03,175,1216,1860,10013,2875000
2015-09-18,175,1217,1860,10013,4850000
2015-12-29,175,1506,1920,10013,3242617
2015-12-30,175,1509,1920,10013,995339
2015-12-14,175,1528,1920,10013,985411
2015-12-14,175,1529,1920,10013,2064501
2015-06-29,133,1806,1920,10007,2900000
2015-09-10,133,1906,1920,10007,13950025
2015-09-01,135,1402,0,10007,3008000
2015-09-25,135,1504,1915,10007,2700000
2015-03-04,136,1206,0,10007,24500000
2015-05-06,174,1005,1915,10013,4847500
2015-01-16,174,1005,1915,10013,4450000
2015-07-30,174,1102,1910,10013,3950000
2015-08-03,174,1202,1915,10013,1500000
2015-12-09,175,1404,1915,10013,7612500
2015-11-04,133,1001,1915,10007,4950000
2015-03-11,133,1003,1915,10007,5500000
2015-04-15,174,1001,1915,10013,2300000
2015-08-21,133,1002,1915,10007,1940000
2015-01-15,135,1002,1915,10007,1595000
2015-03-11,135,1002,1915,10007,980000
2015-05-15,135,1002,1915,10007,1750000
2015-07-02,135,1002,1915,10007,2005000
2015-08-05,135,1002,1915,10007,700000
2015-10-02,135,1002,1915,10007,1650000
2015-10-26,135,1002,1915,10007,3800000
2015-12-23,135,1002,1915,10007,1400000
2015-05-21,175,1501,1920,10013,6959338
2015-07-29,152,1006,1900,10007,2250000
2015-03-26,149,1227,2013,10007,250000
2015-09-30,133,1501,0,10007,3850000
2015-02-04,135,1001,1915,10007,21800000
2015-04-21,150,1001,1915,10007,9200000
2015-04-21,150,1002,1915,10007,8800000
2015-12-07,175,1303,0,10013,7850000
2015-07-13,1060,7,1901,10019,3500000
2015-04-15,1054,28,1880,10036,6425000
2015-06-09,1055,3,1910,10036,7000000
2015-06-09,1055,4,1910,10036,7000000
2015-01-13,1055,26,1910,10036,5750000
2015-06-09,1055,64,1910,10036,7000000
2015-02-26,1057,10,1920,10036,4200000
2015-12-17,1058,61,1920,10019,6000000
2015-07-23,1066,61,1910,10019,7250000
2015-01-01,1074,15,1910,10036,550000
2015-11-23,1076,28,1901,10036,6800000
2015-04-01,1050,49,1988,10036,27816750
2015-08-20,1061,23,1940,10019,156500000
2015-04-30,1081,1,2015,10019,3450300
2015-10-01,1050,26,1910,10018,935000
2015-11-10,1053,9,1920,10036,999000
2015-03-16,1054,24,1920,10036,499276
2015-06-15,1054,24,1920,10036,425000
2015-07-06,1054,24,1920,10036,633000
2015-06-03,1055,47,1910,10036,329550
2015-07-24,1055,47,1910,10036,344760
2015-07-30,1055,47,1910,10036,404586
2015-04-06,1056,1,1920,10036,395000
2015-11-03,1056,1,1920,10036,385000
2015-09-30,1056,25,1910,10036,279000
2015-09-10,1056,37,1901,10036,370000
2015-02-09,1056,47,1920,10036,34596
2015-08-25,1056,48,1920,10036,760000
2015-09-30,1056,48,1920,10036,590000
2015-04-07,1056,49,1901,10036,1200000
2015-08-06,1058,24,1910,10036,44000
2015-11-10,1058,26,1901,10036,16750000
2015-11-10,1058,26,1901,10036,16750000
2015-02-02,1058,52,1910,10019,375000
2015-02-17,1058,52,1910,10019,335000
2015-06-30,1058,52,1910,10019,445000
2015-09-17,1058,52,1910,10019,405000
2015-03-06,1063,54,1910,10019,395000
2015-07-08,1063,54,1910,10019,435000
2015-04-22,1064,15,1910,10019,399000
2015-07-23,1064,15,1910,10019,438000
2015-05-26,1064,57,1910,10019,215000
2015-10-27,1064,57,1910,10019,150000
2015-01-16,1065,34,1901,10019,360000
2015-04-30,1067,6,1910,10019,200000
2015-02-20,1067,7,1910,10019,336000
2015-06-19,1067,105,1900,10019,420000
2015-10-01,1075,33,1910,10036,329000
2015-07-21,1076,19,1910,10036,935000
2015-10-28,1076,19,1910,10036,750000
2015-03-20,1083,35,1920,10019,350000
2015-06-22,1053,7,1939,10036,456075
2015-12-10,1055,1,1900,10036,1169200
2015-06-01,1065,21,1911,10019,1345000
2015-07-08,1065,21,1911,10019,1400000
2015-07-13,1065,21,1911,10019,845000
2015-02-06,1066,37,1957,10019,437171
2015-03-26,1066,37,1957,10019,300144
2015-05-01,1066,37,1957,10019,674813
2015-02-06,1067,8,1929,10019,333606
2015-04-01,1067,8,1929,10019,339000
2015-04-17,1067,8,1929,10019,269000
2015-04-23,1067,8,1929,10019,290000
2015-05-07,1067,8,1929,10019,315000
2015-05-08,1067,8,1929,10019,315000
2015-05-27,1067,8,1929,10019,250000
2015-06-29,1067,8,1929,10019,399000
2015-09-16,1067,8,1929,10019,340000
2015-10-27,1067,8,1929,10019,299000
2015-06-09,1067,22,1940,10019,470000
2015-10-29,1067,22,1940,10019,535000
2015-08-26,1067,26,1900,10019,590000
2015-04-27,1067,28,1940,10019,661000
2015-06-23,1067,28,1940,10019,445000
2015-12-21,1051,1152,2008,10036,260800000
2015-10-08,1053,1202,2006,10036,980000
2015-03-30,1053,1207,2006,10036,1477500
2015-12-04,1053,1231,2006,10036,975000
2015-11-18,1053,1250,2006,10036,1200000
2015-01-21,1053,1250,2006,10036,995000
2015-05-15,1053,1252,2006,10036,835000
2015-06-16,1053,1254,2006,10036,2770000
2015-07-28,1054,1108,0,10036,1770000
2015-08-27,1055,1003,1987,10036,860000
2015-01-20,1060,1113,1931,10019,1934675
2015-01-20,1060,1115,1931,10019,1934675
2015-10-07,1060,1116,1931,10019,3000000
2015-03-10,1060,1116,1931,10019,2851100
2015-03-25,1060,1117,1931,10019,4582125
2015-01-12,1060,1118,1931,10019,4429387
2015-03-18,1060,1119,1931,10019,729067
2015-01-30,1060,1120,1931,10019,1181170
2015-08-10,1060,1121,1931,10019,5516878
2015-01-05,1060,1122,1931,10019,5498550
2015-01-08,1060,1123,1931,10019,2545625
2015-01-06,1060,1126,1931,10019,4480300
2015-02-18,1060,1130,1931,10019,3767525
2015-03-16,1060,1131,1931,10019,840056
2015-03-13,1060,1132,1931,10019,3767525
2015-03-11,1060,1133,1931,10019,1344090
2015-03-26,1060,1134,1931,10019,1725933
2015-02-26,1060,1135,1931,10019,1588470
2015-03-11,1060,1136,1931,10019,3665700
2015-02-24,1060,1138,1931,10019,1303360
2015-02-24,1060,1139,1931,10019,1578287
2015-02-04,1060,1140,1931,10019,2240150
2015-03-10,1060,1141,1931,10019,4073000
2015-01-14,1060,1142,1931,10019,1445915
2015-01-13,1060,1144,1931,10019,5345812
2015-01-09,1060,1145,1931,10019,6313150
2015-01-14,1060,1147,1931,10019,1985587
2015-01-07,1060,1148,1931,10019,3462050
2015-01-08,1060,1149,1931,10019,1476462
2015-11-19,1060,1152,1931,10019,5595283
2015-03-18,1060,1153,1931,10019,1807393
2015-01-30,1060,1154,1931,10019,5905850
2015-03-13,1060,1155,1931,10019,2540533
2015-12-17,1060,1157,1931,10019,5600375
2015-03-16,1060,1158,1931,10019,2087412
2015-08-19,1061,1002,1950,10019,1725933
2015-03-26,1061,1003,1950,10019,1624108
2015-07-09,1061,1004,1950,10019,1950000
2015-03-25,1061,1005,1950,10019,646588
2015-06-25,1061,1007,1950,10019,1013158
2015-03-12,1061,1009,1950,10019,677262
2015-05-13,1061,1010,1950,10019,870603
2015-03-27,1061,1011,1950,10019,1318759
2015-05-13,1061,1012,1950,10019,631315
2015-04-29,1061,1014,1950,10019,995000
2015-03-23,1061,1015,1950,10019,1044048
2015-03-12,1061,1017,1950,10019,676177
2015-03-23,1061,1018,1950,10019,881075
2015-06-29,1061,1019,1950,10019,1333907
2015-05-20,1061,1020,1950,10019,630000
2015-03-23,1061,1021,1950,10019,1054233
2015-03-24,1061,1022,1950,10019,1023341
2015-05-21,1061,1023,1950,10019,1074253
2015-03-26,1061,1025,1950,10019,675000
2015-04-20,1061,1026,1950,10019,890968
2015-03-17,1061,1027,1950,10019,1349181
2015-06-18,1061,1028,1950,10019,672045
2015-03-23,1061,1030,1950,10019,1033863
2015-09-29,1061,1031,1950,10019,1084436
2015-05-14,1061,1033,1950,10019,686205
2015-04-28,1061,1034,1950,10019,901151
2015-07-30,1061,1035,1950,10019,1375000
2015-03-16,1061,1036,1950,10019,626223
2015-07-09,1061,1038,1950,10019,1053888
2015-03-09,1061,1039,1950,10019,1099835
2015-08-20,1061,1041,1950,10019,728048
2015-07-29,1061,1042,1950,10019,911333
2015-07-21,1061,1043,1950,10019,1451006
2015-03-16,1061,1044,1950,10019,631315
2015-09-30,1061,1047,1950,10019,1115000
